"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.845899679E1,-2.215393066E-2,4.939727783E-3,9.835297394E0,9.835323585E0
1.846900679E1,-3.592529297E-2,3.143463135E-3,9.838291168E0,9.838357262E0
1.847901679E1,-3.173400879E-2,1.122665405E-2,9.839189301E0,9.839246881E0
1.848902779E1,-1.676513672E-2,-2.993774414E-3,9.834099884E0,9.834114630E0
1.849903779E1,-3.293151855E-2,5.388793945E-3,9.812245331E0,9.812302072E0
1.850904879E1,-3.353027344E-2,1.437011719E-2,9.817185059E0,9.817252836E0
1.851905979E1,-2.559677124E-2,2.395019531E-3,9.837243347E0,9.837276940E0
1.852906879E1,-2.888992310E-2,2.170486450E-2,9.845476227E0,9.845542538E0
1.853907879E1,-4.251159668E-2,2.888992310E-2,9.825567627E0,9.825702064E0
1.854908879E1,-3.802093506E-2,1.646575928E-2,9.830806732E0,9.830894045E0
1.855909779E1,-4.161346436E-2,2.559677124E-2,9.821076965E0,9.821198483E0
1.856910779E1,-4.011657715E-2,2.230361938E-2,9.830806732E0,9.830913884E0
1.857911779E1,-2.649490356E-2,7.933502197E-3,9.839488678E0,9.839527548E0
1.858912779E1,-3.263214111E-2,8.532257080E-3,9.839488678E0,9.839546489E0
1.859913779E1,-2.230361938E-2,1.332229614E-2,9.812245331E0,9.812279723E0
1.860914779E1,-2.799179077E-2,1.796264648E-3,9.829758911E0,9.829798931E0
1.861915779E1,-4.475692749E-2,2.634521484E-2,9.843380585E0,9.843517592E0
1.862916779E1,-2.888992310E-2,3.083587646E-2,9.825867004E0,9.825957860E0
1.863917679E1,-4.864883423E-2,-2.993774414E-3,9.842931519E0,9.843052197E0
1.864918679E1,-3.832031250E-2,3.068618774E-2,9.805209961E0,9.805332859E0
1.865919679E1,-3.382965088E-2,2.769241333E-2,9.823921051E0,9.824018329E0
1.866920579E1,-3.891906738E-2,3.143463135E-3,9.807604980E0,9.807682704E0
1.867921579E1,-3.517684937E-2,1.392105103E-2,9.839488678E0,9.839561405E0
1.868922579E1,-2.859054565E-2,5.089416504E-3,9.844428406E0,9.844471238E0
1.869923679E1,-2.424957275E-2,-3.442840576E-3,9.829459534E0,9.829490049E0
1.870924679E1,-1.841171265E-2,5.538482666E-3,9.811646576E0,9.811665414E0
1.871925679E1,-2.544708252E-2,2.395019531E-3,9.822873230E0,9.822906483E0
1.872926779E1,-3.936813354E-2,1.466949463E-2,9.827064514E0,9.827154319E0
1.873927779E1,-3.442840576E-2,2.784210205E-2,9.844727783E0,9.844827354E0
1.874928779E1,-3.203338623E-2,2.574645996E-2,9.832453308E0,9.832539198E0
1.875929879E1,-3.787124634E-2,1.062789917E-2,9.824819183E0,9.824897922E0
1.876930979E1,-3.233276367E-2,2.574645996E-2,9.820029144E0,9.820116124E0
1.877931979E1,-3.053649902E-2,1.466949463E-2,9.810000000E0,9.810058495E0
1.878932979E1,-2.694396973E-2,2.245330811E-3,9.856403503E0,9.856440587E0
1.879933979E1,-2.350112915E-2,1.646575928E-2,9.849667511E0,9.849709310E0
1.880935079E1,-2.320175171E-2,1.466949463E-2,9.839788055E0,9.839826345E0
1.881936079E1,-3.472778320E-2,1.332229614E-2,9.829609222E0,9.829679596E0
1.882937079E1,-3.323089600E-2,1.916015625E-2,9.797575836E0,9.797650926E0
1.883938079E1,-3.667373657E-2,1.886077881E-2,9.842781830E0,9.842868222E0
1.884939079E1,-2.409988403E-2,1.451980591E-2,9.829758911E0,9.829799178E0
1.885940079E1,-3.353027344E-2,6.286926270E-3,9.840386810E0,9.840445944E0
1.886941079E1,-2.933898926E-2,5.987548828E-3,9.848919067E0,9.848964586E0
1.887942079E1,-1.826202393E-2,1.152603149E-2,9.815089417E0,9.815113173E0
1.888943079E1,-2.275268555E-2,2.844085693E-3,9.834698639E0,9.834725369E0
1.889944079E1,-2.888992310E-2,3.592529297E-3,9.843979340E0,9.844022388E0
1.890945079E1,-3.023712158E-2,2.245330811E-3,9.839189301E0,9.839236018E0
1.891946079E1,-3.397933960E-2,1.242416382E-2,9.842632141E0,9.842698635E0
1.892947079E1,-3.772155762E-2,2.170486450E-2,9.823322296E0,9.823418700E0
1.893948079E1,-2.754272461E-2,2.963836670E-2,9.827363892E0,9.827447181E0
1.894949079E1,-2.933898926E-2,2.140548706E-2,9.829459534E0,9.829526626E0
1.895950079E1,-3.233276367E-2,4.640350342E-3,9.827363892E0,9.827418176E0
1.896951079E1,-3.921844482E-2,1.272354126E-2,9.843380585E0,9.843466936E0
1.897952079E1,-3.293151855E-2,1.347198486E-2,9.838740234E0,9.838804571E0
1.898953079E1,-3.772155762E-2,6.286926270E-3,9.828112335E0,9.828186736E0
1.899954179E1,-2.544708252E-2,1.347198486E-2,9.823921051E0,9.823963246E0
1.900955179E1,-2.574645996E-2,1.556762695E-2,9.820029144E0,9.820075235E0
1.901956179E1,-2.844085693E-2,1.422042847E-2,9.829010468E0,9.829061902E0
1.902957079E1,-3.891906738E-2,1.960922241E-2,9.822274475E0,9.822371154E0
1.903958079E1,-4.071533203E-2,1.437011719E-2,9.821076965E0,9.821171875E0
1.904959079E1,-3.023712158E-2,1.257385254E-2,9.819280701E0,9.819335307E0
1.905960079E1,-2.814147949E-2,9.879455566E-3,9.831255798E0,9.831301039E0
1.906961079E1,-3.113525391E-2,5.538482666E-3,9.841584320E0,9.841635129E0
1.907961979E1,-2.978805542E-2,-5.987548828E-4,9.827812958E0,9.827858120E0
1.908962979E1,-3.218307495E-2,8.981323242E-4,9.836494904E0,9.836547593E0
1.909964079E1,-3.323089600E-2,1.332229614E-2,9.823921051E0,9.823986288E0
1.910964979E1,-3.323089600E-2,1.526824951E-2,9.835746460E0,9.835814447E0
1.911965979E1,-3.502716064E-2,1.092727661E-2,9.839937744E0,9.840006154E0
1.912966979E1,-4.011657715E-2,2.035766602E-2,9.824370117E0,9.824473114E0
1.913967879E1,-3.712280273E-2,2.065704346E-2,9.832453308E0,9.832545086E0
1.914968979E1,-3.936813354E-2,1.511856079E-2,9.825268250E0,9.825358752E0
1.915969879E1,-3.233276367E-2,1.017883301E-2,9.828411713E0,9.828470166E0
1.916970879E1,-3.502716064E-2,1.122665405E-2,9.841584320E0,9.841653056E0
1.917971879E1,-2.230361938E-2,2.095642090E-3,9.836345215E0,9.836370724E0
1.918972879E1,-2.933898926E-2,5.688171387E-3,9.825717316E0,9.825762764E0
1.919973979E1,-4.894821167E-2,3.023712158E-2,9.820777588E0,9.820946117E0
1.920975079E1,-3.068618774E-2,1.646575928E-2,9.839189301E0,9.839250930E0
1.921976079E1,-3.203338623E-2,5.239105225E-3,9.840536499E0,9.840590032E0
1.922977179E1,-3.562591553E-2,1.706451416E-2,9.824370117E0,9.824449532E0
1.923978179E1,-1.945953369E-2,7.783813477E-3,9.832303619E0,9.832325957E0
1.924979179E1,-1.856140137E-2,4.340972900E-3,9.812245331E0,9.812263847E0
1.925980279E1,-3.787124634E-2,1.736389160E-2,9.838590546E0,9.838678756E0
1.926981279E1,-3.607498169E-2,7.484436035E-3,9.830657043E0,9.830726083E0
1.927982379E1,-3.113525391E-2,1.811233521E-2,9.833052063E0,9.833118037E0
1.928983379E1,-3.412902832E-2,3.053649902E-2,9.824070740E0,9.824177480E0
1.929984379E1,-3.248245239E-2,2.634521484E-2,9.795629883E0,9.795719166E0
1.930985379E1,-3.697311401E-2,2.020797729E-2,9.818681946E0,9.818772353E0
1.931986538E1,-3.053649902E-2,4.790039062E-3,9.815239105E0,9.815287775E0
1.932987537E1,-3.278182983E-2,2.335144043E-2,9.842781830E0,9.842864120E0
1.933988637E1,-3.263214111E-2,1.092727661E-2,9.834698639E0,9.834758847E0
1.934989737E1,-2.829116821E-2,4.041595459E-3,9.825567627E0,9.825609188E0
1.935990738E1,-3.532653809E-2,1.272354126E-2,9.818532257E0,9.818604052E0
1.936991837E1,-3.038681030E-2,1.451980591E-2,9.812544708E0,9.812602501E0
1.937992937E1,-3.098556519E-2,9.580078125E-3,9.832453308E0,9.832506798E0
1.938993937E1,-3.697311401E-2,1.481918335E-2,9.837692413E0,9.837773053E0
1.939994937E1,-3.772155762E-2,2.140548706E-2,9.823022919E0,9.823118668E0
1.940996038E1,-3.098556519E-2,2.005828857E-2,9.825717316E0,9.825786646E0
1.941997137E1,-2.544708252E-2,1.392105103E-2,9.826166382E0,9.826209193E0
1.942998137E1,-2.050735474E-2,1.332229614E-2,9.838440857E0,9.838471250E0
1.943999237E1,-3.038681030E-2,7.484436035E-3,9.834848328E0,9.834898119E0
1.945000238E1,-2.050735474E-2,6.137237549E-3,9.826914825E0,9.826938140E0
1.946001337E1,-3.143463135E-2,9.729766846E-3,9.819430389E0,9.819485525E0
1.947002337E1,-2.020797729E-2,9.879455566E-3,9.813592529E0,9.813618308E0
1.948003437E1,-2.499801636E-2,1.451980591E-2,9.830207977E0,9.830250485E0
1.949004438E1,-4.370910645E-2,2.020797729E-2,9.845176849E0,9.845294614E0
1.950005437E1,-3.218307495E-2,1.901046753E-2,9.833650818E0,9.833721857E0
1.951006537E1,-3.637435913E-2,1.481918335E-2,9.833950195E0,9.834028633E0
1.952007637E1,-3.218307495E-2,2.335144043E-2,9.818831635E0,9.818912145E0
1.953008637E1,-2.769241333E-2,1.796264648E-2,9.825867004E0,9.825922446E0
1.954009637E1,-2.903961182E-2,6.885681152E-3,9.834848328E0,9.834893611E0
1.955010637E1,-2.829116821E-2,1.242416382E-2,9.831255798E0,9.831304355E0
1.956011637E1,-3.502716064E-2,1.032852173E-2,9.830058289E0,9.830126120E0
1.957012637E1,-2.888992310E-2,1.646575928E-2,9.828561401E0,9.828617653E0
1.958013637E1,-3.113525391E-2,8.382568359E-3,9.826316071E0,9.826368973E0
1.959014737E1,-3.188369751E-2,6.436614990E-3,9.844428406E0,9.844482142E0
1.960015737E1,-3.248245239E-2,1.017883301E-2,9.838590546E0,9.838649432E0
1.961016737E1,-2.948867798E-2,1.422042847E-2,9.833201752E0,9.833256251E0
1.962017637E1,-3.038681030E-2,1.437011719E-2,9.829908600E0,9.829966070E0
1.963018737E1,-2.574645996E-2,8.532257080E-3,9.817334747E0,9.817372216E0
1.964019737E1,-2.634521484E-2,1.272354126E-2,9.821675720E0,9.821719295E0
1.965020837E1,-3.323089600E-2,9.729766846E-3,9.836794281E0,9.836855223E0
1.966021938E1,-2.080673218E-2,1.347198486E-2,9.823621674E0,9.823652946E0
1.967023037E1,-3.592529297E-2,1.496887207E-2,9.828112335E0,9.828189394E0
1.968024137E1,-3.592529297E-2,1.302291870E-2,9.824968872E0,9.825043184E0
1.969025237E1,-2.814147949E-2,1.212478638E-2,9.821376343E0,9.821424144E0
1.970026238E1,-2.709365845E-2,2.125579834E-2,9.818083191E0,9.818143583E0
1.971027337E1,-3.263214111E-2,1.766326904E-2,9.830956421E0,9.831026447E0
1.972028437E1,-3.323089600E-2,1.676513672E-2,9.830207977E0,9.830278442E0
1.973029437E1,-2.948867798E-2,1.451980591E-2,9.813891907E0,9.813946951E0
1.974030437E1,-2.993774414E-2,1.945953369E-2,9.832004242E0,9.832069078E0
1.975031538E1,-4.340972900E-2,3.098556519E-2,9.809251556E0,9.809396547E0
1.976032537E1,-2.709365845E-2,1.182540894E-2,9.835596771E0,9.835641197E0
1.977033537E1,-2.844085693E-2,1.945953369E-3,9.842482452E0,9.842523736E0
1.978034637E1,-2.484832764E-2,9.729766846E-3,9.818232880E0,9.818269144E0
1.979035638E1,-3.502716064E-2,1.062789917E-2,9.849068756E0,9.849136775E0
1.980036537E1,-1.092727661E-2,-7.185058594E-3,9.785600739E0,9.785609477E0
1.981037537E1,-3.412902832E-2,1.347198486E-2,9.856553192E0,9.856621486E0
1.982038537E1,-2.844085693E-2,1.257385254E-2,9.848769379E0,9.848818470E0
1.983039538E1,-2.754272461E-2,1.107696533E-2,9.832602997E0,9.832647812E0
1.984040637E1,-4.520599365E-2,4.251159668E-2,9.824819183E0,9.825015155E0
1.985041637E1,-4.296066284E-2,2.694396973E-2,9.796677704E0,9.796808951E0
1.986042737E1,-3.382965088E-2,1.916015625E-2,9.833800507E0,9.833877361E0
1.987043738E1,-2.978805542E-2,1.736389160E-2,9.846823425E0,9.846883791E0
1.988044837E1,-3.308120728E-2,2.245330811E-2,9.833650818E0,9.833732095E0
1.989045837E1,-2.365081787E-2,-1.197509766E-3,9.842482452E0,9.842510941E0
1.990046837E1,-2.335144043E-2,8.532257080E-3,9.805958405E0,9.805989920E0
1.991047938E1,-2.829116821E-2,1.496887207E-2,9.813891907E0,9.813944101E0
1.992048837E1,-2.679428101E-2,1.631607056E-2,9.837093658E0,9.837143681E0
1.993049937E1,-2.110610962E-2,8.981323242E-3,9.837243347E0,9.837270089E0
1.994051037E1,-3.682342529E-2,2.380050659E-2,9.842033386E0,9.842131050E0
1.995052137E1,-3.278182983E-2,2.559677124E-2,9.806108093E0,9.806196295E0
1.996053238E1,-3.367996216E-2,1.736389160E-2,9.824370117E0,9.824443193E0
1.997054337E1,-3.457809448E-2,1.916015625E-2,9.825567627E0,9.825647152E0
1.998055437E1,-3.353027344E-2,5.987548828E-3,9.833201752E0,9.833260742E0
1.999056537E1,-3.053649902E-2,7.484436035E-3,9.840686188E0,9.840736412E0
2.000057637E1,-2.005828857E-2,1.047821045E-3,9.825118561E0,9.825139091E0
2.001058737E1,-3.038681030E-2,7.484436035E-4,9.813143463E0,9.813190539E0
2.002059737E1,-3.248245239E-2,9.729766846E-3,9.834099884E0,9.834158343E0
2.003060737E1,-3.173400879E-2,7.484436035E-3,9.839189301E0,9.839243322E0
2.004061837E1,-3.263214111E-2,1.916015625E-2,9.858798523E0,9.858871147E0
2.005062737E1,-2.963836670E-2,2.784210205E-2,9.822274475E0,9.822358652E0
2.006063637E1,-3.966751099E-2,1.990859985E-2,9.802964630E0,9.803065102E0
2.007064637E1,-5.777984619E-2,3.936813354E-2,9.793833618E0,9.794083178E0
2.008065737E1,-2.933898926E-2,2.484832764E-2,9.847871246E0,9.847946299E0
2.009066737E1,-2.903961182E-2,-2.993774414E-4,9.859996033E0,9.860038801E0
2.010067737E1,-2.933898926E-2,7.484436035E-3,9.823921051E0,9.823967712E0
2.011068737E1,-2.409988403E-2,-7.484436035E-4,9.843979340E0,9.844008868E0
2.012069738E1,-3.592529297E-3,-1.586700439E-2,9.771679688E0,9.771693230E0
2.013070737E1,-2.559677124E-2,4.490661621E-3,9.857301636E0,9.857335893E0
2.014071737E1,-3.248245239E-2,1.272354126E-2,9.849817200E0,9.849878977E0
2.015072837E1,-3.158432007E-2,1.032852173E-2,9.817484436E0,9.817540675E0
2.016073837E1,-5.074447632E-2,3.397933960E-2,9.828112335E0,9.828302075E0
2.017074837E1,-4.236190796E-2,3.727249146E-2,9.785600739E0,9.785763413E0
2.018075937E1,-3.203338623E-2,2.275268555E-2,9.831704865E0,9.831783377E0
2.019076837E1,-4.101470947E-2,1.796264648E-2,9.870773621E0,9.870875176E0
2.020077837E1,-3.098556519E-2,1.032852173E-2,9.846673737E0,9.846727906E0
2.021078837E1,-1.541793823E-2,-5.987548828E-3,9.834548950E0,9.834562858E0
2.022079837E1,-6.436614990E-3,-5.987548828E-3,9.793384552E0,9.793388498E0
2.023080837E1,-1.601669312E-2,-1.347198486E-3,9.808054047E0,9.808067217E0
2.024082037E1,-3.427871704E-2,1.212478638E-2,9.834399261E0,9.834466476E0
2.025083038E1,-3.382965088E-2,2.155517578E-2,9.847871246E0,9.847952942E0
2.026084037E1,-5.224136353E-2,3.742218018E-2,9.842332764E0,9.842542548E0
2.027085137E1,-4.655319214E-2,4.864883423E-2,9.814191284E0,9.814422269E0
2.028086137E1,-3.263214111E-2,3.323089600E-2,9.799072723E0,9.799183404E0
2.029087138E1,-3.397933960E-2,1.736389160E-2,9.818083191E0,9.818157345E0
2.030088137E1,-2.559677124E-2,-1.646575928E-3,9.838440857E0,9.838474292E0
2.031089137E1,-1.856140137E-2,-1.332229614E-2,9.848170624E0,9.848197127E0
2.032090200E1,-1.287322998E-2,-4.041595459E-3,9.829459534E0,9.829468794E0
2.033091200E1,-1.796264648E-2,1.347198486E-3,9.806856537E0,9.806873080E0
2.034092300E1,-3.382965088E-2,1.017883301E-2,9.825118561E0,9.825182074E0
2.035093300E1,-4.206253052E-2,1.422042847E-2,9.828112335E0,9.828212633E0
2.036094300E1,-4.131408691E-2,2.619552612E-2,9.852361908E0,9.852483353E0
2.037095400E1,-4.206253052E-2,3.023712158E-2,9.827214203E0,9.827350738E0
2.038096400E1,-3.951782227E-2,2.005828857E-2,9.808802490E0,9.808902604E0
2.039097400E1,-3.936813354E-2,1.062789917E-2,9.817334747E0,9.817419434E0
2.040098400E1,-3.248245239E-2,1.272354126E-2,9.825417938E0,9.825479869E0
2.041099400E1,-2.679428101E-2,8.532257080E-3,9.836494904E0,9.836535097E0
2.042100500E1,-2.679428101E-2,3.592529297E-3,9.834998016E0,9.835035171E0
2.043101400E1,-2.380050659E-2,5.089416504E-3,9.821376343E0,9.821406500E0
2.044102400E1,-3.472778320E-2,1.721420288E-2,9.820777588E0,9.820854076E0
2.045103400E1,-2.918930054E-2,2.380050659E-2,9.819729767E0,9.819801993E0
2.046104300E1,-3.891906738E-2,2.125579834E-2,9.839937744E0,9.840037668E0
2.047105300E1,-2.065704346E-2,6.735992432E-3,9.850715332E0,9.850739294E0
2.048106200E1,-3.592529297E-2,1.511856079E-2,9.821825409E0,9.821902746E0
2.049107200E1,-2.499801636E-2,5.089416504E-3,9.816735992E0,9.816769140E0
2.050108200E1,-2.529739380E-2,-2.844085693E-3,9.818681946E0,9.818714946E0
2.051109200E1,-2.559677124E-2,2.245330811E-3,9.829758911E0,9.829792495E0
2.052110200E1,-2.275268555E-2,1.422042847E-2,9.842482452E0,9.842519024E0
2.053111200E1,-2.409988403E-2,5.987548828E-3,9.828711090E0,9.828742460E0
2.054112200E1,-2.978805542E-2,1.302291870E-2,9.820777588E0,9.820831398E0
2.055113200E1,-3.667373657E-2,2.260299683E-2,9.813442841E0,9.813537397E0
2.056114200E1,-3.682342529E-2,1.047821045E-2,9.832602997E0,9.832677532E0
2.057115200E1,-3.802093506E-2,1.871109009E-2,9.840087433E0,9.840178676E0
2.058116200E1,-3.128494263E-2,2.140548706E-2,9.831555176E0,9.831628254E0
2.059117200E1,-3.772155762E-2,1.287322998E-2,9.823322296E0,9.823403156E0
2.060118300E1,-2.574645996E-2,1.407073975E-2,9.815089417E0,9.815133271E0
2.061119300E1,-3.113525391E-2,7.634124756E-3,9.810299377E0,9.810351755E0
2.062120400E1,-2.888992310E-2,1.002914429E-2,9.831704865E0,9.831752425E0
2.063121400E1,-2.993774414E-2,1.092727661E-2,9.841434631E0,9.841486233E0
2.064122400E1,-4.460723877E-2,3.891906738E-2,9.826914825E0,9.827093135E0
2.065123400E1,-4.041595459E-2,2.140548706E-2,9.833800507E0,9.833906856E0
2.066124400E1,-3.442840576E-2,1.002914429E-2,9.816586304E0,9.816651800E0
2.067125500E1,-2.724334717E-2,1.571731567E-2,9.830657043E0,9.830707357E0
2.068126500E1,-2.784210205E-2,5.688171387E-3,9.811496887E0,9.811538040E0
2.069127500E1,-6.436614990E-3,-4.340972900E-3,9.819430389E0,9.819433459E0
2.070128500E1,-2.484832764E-2,1.332229614E-2,9.841883698E0,9.841924082E0
2.071129500E1,-3.158432007E-2,5.239105225E-3,9.834249573E0,9.834301687E0
2.072130500E1,-2.963836670E-2,5.688171387E-3,9.832752686E0,9.832798999E0
2.073131500E1,-2.589614868E-2,1.437011719E-2,9.830207977E0,9.830252590E0
2.074132500E1,-3.682342529E-2,3.008743286E-2,9.827962646E0,9.828077686E0
2.075133600E1,-3.143463135E-2,2.305206299E-2,9.829160156E0,9.829237453E0
2.076134600E1,-3.098556519E-2,2.305206299E-2,9.847122803E0,9.847198535E0
2.077135600E1,-2.814147949E-2,1.781295776E-2,9.813293152E0,9.813349669E0
2.078136500E1,-3.263214111E-2,1.437011719E-2,9.812993774E0,9.813058553E0
2.079137500E1,-1.796264648E-2,2.694396973E-3,9.816586304E0,9.816603108E0
2.080138400E1,-2.454895020E-2,3.442840576E-3,9.832902374E0,9.832933622E0
2.081139400E1,-2.170486450E-2,2.395019531E-3,9.846973114E0,9.846997326E0
2.082140300E1,-3.113525391E-2,7.185058594E-3,9.839039612E0,9.839091498E0
2.083141300E1,-2.844085693E-2,1.871109009E-2,9.834548950E0,9.834607874E0
2.084142400E1,-3.382965088E-2,2.260299683E-2,9.825867004E0,9.825951238E0
2.085143500E1,-4.116439819E-2,1.586700439E-2,9.824968872E0,9.825067919E0
2.086144500E1,-3.951782227E-2,1.990859985E-2,9.830507355E0,9.830606943E0
2.087145500E1,-3.697311401E-2,2.200424194E-2,9.834698639E0,9.834792754E0
2.088146500E1,-2.619552612E-2,8.831634521E-3,9.834099884E0,9.834138739E0
2.089147600E1,-2.350112915E-2,1.362167358E-2,9.820178833E0,9.820216401E0
2.090148600E1,-1.990859985E-2,1.347198486E-3,9.820178833E0,9.820199106E0
2.091149600E1,-2.574645996E-2,1.796264648E-3,9.836345215E0,9.836379074E0
2.092150700E1,-2.724334717E-2,1.092727661E-2,9.841734009E0,9.841777782E0
2.093151700E1,-3.023712158E-2,1.137634277E-2,9.836943970E0,9.836997020E0
2.094152800E1,-3.263214111E-2,1.811233521E-2,9.820178833E0,9.820249754E0
2.095153800E1,-3.876937866E-2,2.170486450E-2,9.818532257E0,9.818632789E0
2.096154800E1,-3.053649902E-2,2.215393066E-2,9.828112335E0,9.828184743E0
2.097155900E1,-3.861968994E-2,1.975891113E-2,9.839039612E0,9.839135245E0
2.098156900E1,-2.230361938E-2,1.706451416E-2,9.840087433E0,9.840127506E0
2.099158000E1,-1.751358032E-2,1.137634277E-2,9.832752686E0,9.832774864E0
2.100159000E1,-2.559677124E-2,1.481918335E-2,9.824070740E0,9.824115263E0
2.101160000E1,-1.960922241E-2,6.137237549E-3,9.824370117E0,9.824391604E0
2.102161000E1,-4.191284180E-2,5.388793945E-3,9.831405487E0,9.831496304E0
2.103162100E1,-4.236190796E-2,1.496887207E-2,9.824819183E0,9.824921912E0
2.104163000E1,-3.562591553E-2,2.275268555E-2,9.833800507E0,9.833891361E0
2.105164100E1,-4.251159668E-2,2.245330811E-2,9.827663269E0,9.827780864E0
2.106165200E1,-3.772155762E-2,1.811233521E-2,9.822424164E0,9.822513295E0
2.107166300E1,-2.739303589E-2,2.260299683E-2,9.821825409E0,9.821889616E0
2.108167400E1,-2.320175171E-2,1.796264648E-2,9.830207977E0,9.830251770E0
2.109168400E1,-2.275268555E-2,3.592529297E-3,9.829010468E0,9.829037459E0
2.110169500E1,-2.380050659E-2,1.945953369E-3,9.823921051E0,9.823950075E0
2.111170600E1,-2.454895020E-2,3.592529297E-3,9.830806732E0,9.830838040E0
2.112171700E1,-3.472778320E-2,2.544708252E-3,9.822873230E0,9.822934948E0
2.113172700E1,-3.832031250E-2,2.230361938E-2,9.824519806E0,9.824619856E0
2.114173700E1,-3.308120728E-2,2.380050659E-2,9.822274475E0,9.822359019E0
2.115174800E1,-4.266128540E-2,3.158432007E-2,9.833351440E0,9.833494705E0
2.116175900E1,-3.562591553E-2,1.422042847E-2,9.821076965E0,9.821151877E0
2.117176900E1,-3.472778320E-2,1.676513672E-2,9.829160156E0,9.829235803E0
2.118178000E1,-2.769241333E-2,1.676513672E-2,9.828860779E0,9.828914088E0
2.119179000E1,-2.185455322E-2,1.197509766E-3,9.844428406E0,9.844452737E0
2.120180100E1,-2.275268555E-2,2.245330811E-3,9.841284943E0,9.841311500E0
2.121181100E1,-2.484832764E-2,7.035369873E-3,9.838440857E0,9.838474751E0
2.122182200E1,-2.634521484E-2,7.185058594E-3,9.827663269E0,9.827701208E0
2.123183200E1,-2.918930054E-2,1.077758789E-2,9.820478210E0,9.820527504E0
2.124184300E1,-3.772155762E-2,2.035766602E-2,9.820029144E0,9.820122695E0
2.125185400E1,-3.936813354E-2,1.811233521E-2,9.833052063E0,9.833147552E0
2.126186500E1,-3.742218018E-2,1.227447510E-2,9.826765137E0,9.826844058E0
2.127187600E1,-2.829116821E-2,5.837860107E-3,9.823022919E0,9.823065394E0
2.128188600E1,-2.918930054E-2,7.484436035E-3,9.832303619E0,9.832349795E0
2.129189700E1,-3.173400879E-2,4.939727783E-3,9.836644592E0,9.836697021E0
2.130190800E1,-3.023712158E-2,4.340972900E-3,9.829309845E0,9.829357311E0
2.131191900E1,-3.143463135E-2,-1.496887207E-4,9.839638367E0,9.839688580E0
2.132193100E1,-3.502716064E-2,1.182540894E-2,9.831405487E0,9.831474996E0
2.133194200E1,-3.338058472E-2,2.050735474E-2,9.825867004E0,9.825945105E0
2.134195300E1,-3.637435913E-2,2.424957275E-2,9.829459534E0,9.829556748E0
2.135196300E1,-3.353027344E-2,2.694396973E-2,9.825417938E0,9.825512094E0
2.136197300E1,-3.442840576E-2,1.616638184E-2,9.844877472E0,9.844950945E0
2.137198300E1,-3.008743286E-2,1.736389160E-2,9.839488678E0,9.839550000E0
2.138199400E1,-2.709365845E-2,8.981323242E-4,9.828262024E0,9.828299410E0
